Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower
2012-01-01,83.27,83.84,81.17,83.84,799,83.84,83.84,,83.84,83.84,0.0,0.0,0.0,,,,
2012-01-02,83.84,87.08,84.12,85.84,1002,84.0304761904762,83.91843137254902,100.0,84.14769230769231,83.98814814814816,0.15954415954415424,0.03190883190883085,0.1276353276353234,,,,
2012-01-03,85.84,87.37,85.08,85.08,2653,84.13043083900227,83.96398308342947,97.15994020926755,84.29112426035503,84.06902606310015,0.2220981972548799,0.06994670497804066,0.15215149227683922,,,,
2012-01-04,85.08,83.46,80.31,82.5,490,83.97515171147825,83.9065719821185,88.02083333333333,84.01556668183888,83.95280191027793,0.06276477156094984,0.06851031829462251,-0.0057455467336726684,,,,
2012-01-05,82.5,83.46,81.84,81.84,121,83.7718039294327,83.82552994360405,85.79752253307716,83.68086411540212,83.79629806507215,-0.11543394967003451,0.031721464701691106,-0.1471554143717256,,,,
2012-01-08,81.84,80.6,77.64,79.17,4835,83.33353688853435,83.6429601418941,77.29199547089095,82.98688502072487,83.45360931951124,-0.46672429878637445,-0.06796768799592201,-0.39875661079045244,,,,
2012-01-09,79.17,80.69,79.17,80.69,195,83.0817714705787,83.52715778338845,78.59305787667012,82.6335180944595,83.24889751806596,-0.6153794236064556,-0.17745003511802873,-0.4379293884884269,,,,
2012-01-10,80.69,82.22,80.6,80.6,658,82.84541228290453,83.41236728207909,78.30696755436958,82.32066915685036,83.05268288709811,-0.7320137302477576,-0.2883627741439745,-0.44365095610378313,,,,
2012-01-11,80.6,83.36,80.6,83.36,969,82.89442063691362,83.41031366317402,80.63499382250488,82.4805662096426,83.07544711768344,-0.5948809080408353,-0.34966640092334667,-0.2452145071174886,,,,
2012-01-12,83.36,86.22,82.03,86.22,773,83.21114248101709,83.52049744108876,82.70609925175246,83.05586371585143,83.30837696081801,-0.252513244966579,-0.33023576973199315,0.07772252476541414,,,,
2012-01-16,86.22,84.51,82.69,83.84,235,83.27103367330119,83.53302695320292,75.47228012673779,83.1765000672589,83.34775644520187,-0.17125637794296722,-0.29843989137418797,0.12718351343122075,,,,
2012-01-17,83.84,82.5,78.21,82.12,2244,83.16141141870108,83.47761413150869,70.66218834338905,83.0139615953729,83.25681152333506,-0.24284992796215477,-0.2873218986917814,0.04447197072962661,,,,
2012-01-18,82.12,84.12,79.17,84.12,1617,83.25270556930097,83.50280573419462,72.83055579191324,83.18412134993092,83.32075141049542,-0.13663006056449944,-0.25718353106632497,0.12055347050182552,,,,
2012-01-22,84.12,82.98,79.74,79.74,1273,82.9181621817485,83.35524472501052,62.01962478992329,82.65425652686463,83.05551056527354,-0.40125403840890783,-0.28599763253484156,-0.11525640587406627,,,,
2012-01-23,79.74,80.4,78.78,79.64,1255,82.60595625967721,83.20954885344149,61.794093393385715,82.19052475350084,82.80250978266068,-0.6119850291598397,-0.3511951118598412,-0.26078991729999845,,,,
2012-01-25,79.64,80.12,78.69,80.12,442,82.36919852066033,83.08839007487516,62.49902399856416,81.87198248373147,82.60380535431544,-0.7318228705839687,-0.4273206636046667,-0.30450220697930197,,,,
2012-01-26,80.12,79.17,78.78,79.17,408,82.06451294726412,82.9347277189977,60.13417054799024,81.45629287084971,82.34944940214393,-0.893156531294224,-0.5204878371425782,-0.37266869415164583,,,,
2012-01-29,79.17,79.17,78.5,79.17,496,81.78884504752469,82.78709133786055,60.13417054799024,81.10455550610361,82.11393463161475,-1.0093791255111455,-0.6182660948162917,-0.3911130306948538,,,,
2012-01-31,79.17,80.6,80.31,80.31,143,81.64800266204615,82.68995050108171,62.12848784709632,80.98231619747229,81.98030984408773,-0.9979936466154413,-0.6942116051761217,-0.30378204143931964,,,,
2012-02-01,80.31,80.12,79.36,79.36,250,81.43009764661318,82.55936420692164,59.4590791669696,80.73272909016886,81.78621281859975,-1.0534837284308907,-0.7660660298270755,-0.28741769860381516,81.8365,2.3692221130684645,86.57494422613694,77.09805577386307
2012-02-02,79.36,81.07,79.45,81.07,382,81.39580263265002,82.50095776743451,62.57603912953879,80.78461692245058,81.73316001722199,-0.9485430947714093,-0.8025614428159422,-0.14598165195546708,81.69800000000001,2.326516709589674,86.35103341917936,77.04496658082066
2012-02-05,81.07,80.12,78.59,79.07,1035,81.17429762001669,82.3664104040057,57.05118457046569,80.52082970361204,81.53588890483518,-1.0150592012231385,-0.8450609944973815,-0.16999820672575705,81.3595,2.180047017841576,85.71959403568314,76.99940596431685
2012-02-06,79.07,79.07,78.59,78.59,545,80.92817403715796,82.21831587835842,55.77834310737585,80.22377897997941,81.31767491188442,-1.0938959319050099,-0.8948279819789072,-0.19906794992610266,81.035,2.0777201574397637,85.19044031487952,76.87955968512047
2012-02-07,78.59,79.45,78.21,79.17,816,80.76072889076197,82.09877407920712,57.025976819333486,80.06165913690566,81.15858788137447,-1.096928744468812,-0.9352481344768883,-0.1616806099919238,80.86850000000001,2.087545209091274,85.04359041818256,76.69340958181746
2012-02-08,79.17,80.21,79.17,80.21,187,80.70827852021321,82.0247045074735,59.24626591994475,80.08448080815094,81.08832211238376,-1.0038413042328216,-0.9489667684280749,-0.05487453580474666,80.787,2.079423249997823,84.94584649999565,76.62815350000436
2012-02-09,80.21,80.12,79.17,80.12,437,80.65225199447862,81.95001021306278,58.96236144665525,80.08994529920464,81.01659454850349,-0.9266492492988476,-0.9445032646022296,0.01785401530338193,80.8345,2.0512011243735975,84.9369022487472,76.73209775125281
2012-02-12,80.12,80.4,78.97,80.4,1780,80.62822799500447,81.88922549882503,59.61081157980986,80.13764602240393,80.97092087824399,-0.8332748558400596,-0.9222575828497956,0.08898272700973608,80.82000000000001,2.053300295929236,84.92660059185847,76.71339940814154
2012-02-13,80.4,83.55,79.36,83.55,885,80.90649199548022,81.95435391063582,66.10051096212341,80.6626235574187,81.16196377615184,-0.4993402187331384,-0.8376741100264643,0.3383338912933259,80.9675,2.1407595184395203,85.24901903687905,76.68598096312095
2012-02-14,83.55,82.98,82.03,82.03,447,81.01349275781544,81.95732042394422,61.00657138981827,80.87298916396968,81.22626275569614,-0.3532735917264631,-0.7407940063664641,0.387520414640001,80.901,2.082389568690115,85.06577913738023,76.73622086261976
2012-02-15,82.03,82.03,80.4,80.4,182,80.95506487611874,81.89624903476995,56.02085674407047,80.80022160028203,81.16505810712604,-0.36483650684401425,-0.665602506461974,0.3007659996179598,80.60999999999999,1.664745910752852,83.93949182150568,77.28050817849429
2012-02-16,80.4,81.07,79.45,81.07,1286,80.96601107839315,81.86384711183779,57.55630732539829,80.84172596946941,81.15801676585744,-0.3162907963880315,-0.5957401644471855,0.279449368059154,80.4715,1.4876908104066302,83.44688162081327,77.49611837918674
2012-02-21,81.07,81.07,79.74,81.07,170,80.97591478521285,81.83271585255002,57.55630732539829,80.8768450510895,81.15149700542355,-0.2746519543340469,-0.5315225224245578,0.2568705680905109,80.41900000000001,1.4443497899710391,83.3076995799421,77.53030042005793
2012-02-23,81.07,81.07,80.6,81.07,79,80.98487528185925,81.80280542695982,57.556307325398286,80.90656119707573,81.14546019020699,-0.23889899313125795,-0.47299781656589784,0.2340988234346399,80.2665,1.1674996900709196,82.60149938014183,77.93150061985816
2012-02-26,81.07,81.64,79.45,80.5,1025,80.93869668358694,81.75171501805944,55.497495901865705,80.84401332060254,81.09764832426573,-0.2536350036631916,-0.4291252539853566,0.17549025032216503,80.30449999999999,1.161815616315986,82.62813123263196,77.98086876736802
2012-02-27,80.5,80.79,79.26,80.79,1055,80.9245350946739,81.71400070362574,56.35293001862288,80.83570357897138,81.07485955950531,-0.23915598053393694,-0.3911313992950727,0.15197541876113574,80.362,1.1556388071674848,82.67327761433496,78.05072238566503
2012-02-28,80.79,82.69,80.6,82.69,825,81.09267460946685,81.75227518583651,61.565624097533856,81.12097995143732,81.19449959213455,-0.07351964069722783,-0.3276090475755037,0.25408940687827586,80.4905,1.2650212188775498,83.0205424377551,77.9604575622449
2012-02-29,82.69,82.88,82.03,82.12,602,81.19051512285095,81.7666957667841,59.27839576032821,81.27467534352388,81.26305517790236,0.01162016562152246,-0.25976320493609845,0.2713833705576209,80.638,1.2748935972113322,83.18778719442267,78.08821280557734
