Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower
2024-04-02,582.49,582.49,569.47,569.57,64412,584.3309142841827,561.8038951363484,45.463070003586694,580.5293878714393,583.9797784006058,-3.450390529166498,0.2667248926803292,-3.717115421846827,588.8955,12.155693262180915,613.2068865243618,564.5841134756381
2024-04-03,559.81,582.78,559.81,569.38,73550,582.9070176856891,562.1009972878642,45.36675548842362,578.8140974296794,582.8983133338943,-4.084215904214943,-0.6034632666987253,-3.480752637516218,587.6034999999999,12.804043060074067,613.2115861201481,561.9954138798518
2024-04-04,569.38,570.81,564.59,565.07,76697,581.2082540965758,562.2174287667715,43.13439148067544,576.6996209020364,581.5776975313836,-4.87807662934722,-1.4583859392284242,-3.4196906901187956,586.5029999999999,13.761482134070311,614.0259642681406,558.9800357318593
2024-04-07,564.59,573.11,562.68,570.33,106557,580.172229896902,562.5355688151334,46.58864377063732,575.7196792248,580.7445347512811,-5.024855526481133,-2.171679856678966,-2.853175669802167,585.12,13.935094659094199,612.9901893181884,557.2498106818116
2024-04-09,570.33,597.99,570.33,597.03,250900,581.7777318114828,563.8882916066967,59.90314435082452,578.9981901132923,581.9508655104454,-2.9526753971531434,-2.327878964773802,-0.6247964323793416,585.115,13.93057579948812,612.9761515989762,557.2538484010238
2024-04-10,596.17,606.7,583.73,583.92,202157,581.9817573532463,564.6738487985909,52.92658544845053,579.7553916343243,582.0967273244864,-2.3413356901621682,-2.330570309851475,-0.010765380310693295,584.646,13.797773428309673,612.2415468566193,557.0504531433807
2024-04-14,583.92,591.39,580.1,586.79,121619,582.4396852243657,565.541148845705,54.184547428102334,580.8376390751974,582.4443771523023,-1.6067380771048647,-2.1858038633021533,0.5790657861972885,583.6025,12.712130913754887,609.0267618275097,558.1782381724902
2024-04-15,587.56,593.3,580.1,580.38,102787,582.2435247268071,566.123064577246,50.91209318647548,580.7672330636286,582.2914603262058,-1.524227262577142,-2.053488543157151,0.529261280580009,581.904,10.45704214997425,602.8180842999485,560.9899157000515
2024-04-16,579.9,580.86,572.44,579.04,71361,581.9384271337779,566.629611064413,50.229148701721584,580.5015048999934,582.0506114131534,-1.5491065131600408,-1.9526121371577292,0.4035056239976884,580.6885,9.166206972525806,599.0209139450516,562.3560860549484
2024-04-18,572.44,579.9,571.48,574.16,88713,581.1976245496086,566.924920434436,47.718692265057825,579.5258887615329,581.4661216788459,-1.9402329173129829,-1.95013629318878,0.009903375875797149,579.7075,8.730932231531881,597.1693644630637,562.2456355369362
2024-04-21,569.38,580.86,564.59,575.12,92557,580.6188031639316,567.2462961036738,48.26647087818062,578.8480597212971,580.996038591524,-2.1479788702268934,-1.9897048085964026,-0.15827406163049074,578.7505,8.076304831843943,594.9031096636879,562.597890336312
2024-04-22,575.12,580.86,569.38,569.38,50314,579.5484409578429,567.3299707662749,45.215939268886956,577.3914351487899,580.1355912884482,-2.74415613965823,-2.1405950748087683,-0.6035610648494618,577.65,7.756608727233354,593.1632174544667,562.1367825455333
2024-04-24,574.07,574.26,564.59,566.6,68856,578.315256104715,567.3013444617151,43.772981246680125,575.7312143566684,579.1329548967112,-3.4017405400428515,-2.392824167855585,-1.0089163721872665,576.597,7.755679820216203,592.1083596404324,561.0856403595676
2024-04-25,566.7,570.62,565.26,566.51,67940,577.190945999504,567.2703113455694,43.72433293984131,574.312565994104,578.1979212006586,-3.88535520655455,-2.691330375595378,-1.194024830959172,575.9035,8.015374880422572,591.9342497608452,559.8727502391548
2024-04-28,567.46,574.16,562.68,569.95,73813,576.5013320947894,567.375397175155,46.18615274764631,573.6414019950112,577.5869640746839,-3.9455620796727544,-2.9421767164108537,-1.0033853632619008,575.267,7.954141655371088,591.1752833107422,559.3587166892579
2024-04-29,579.9,579.9,562.68,563.64,49435,575.276443323857,567.2289110114234,42.51242406236675,572.1027247650095,576.5538556247074,-4.451130859697855,-3.243967545068254,-1.207163314629601,574.358,8.200830253220161,590.7596605064402,557.9563394935597
2024-04-30,563.64,573.88,559.81,564.59,104703,574.258686816823,567.1254243050931,43.244376930668594,570.9469209550081,575.6676440969512,-4.720723141943154,-3.5393186644432344,-1.1814044774999193,573.7835,8.471830272020373,590.7271605440408,556.8398394559592
2024-05-02,574.16,574.16,560.38,560.77,94797,572.9740499771256,566.8761919794032,40.98465576486112,569.3812408080837,574.5641149045844,-5.182874096500655,-3.868029750854719,-1.3148443456459358,572.9174999999999,8.883670338561478,590.6848406771229,555.1501593228769
2024-05-05,555.02,571.2,555.02,566.99,97712,572.4041404554945,566.8806550390344,45.93831880621953,569.01335760684,574.0030693560966,-4.989711749256571,-4.0923661505350895,-0.8973455987214818,572.5160000000001,8.964735238408522,590.4454704768171,554.586529523183
2024-05-06,563.64,571.29,550.33,550.33,114105,570.3018413644951,566.2316097433861,36.98379847861127,566.1389948980955,572.2495086630523,-6.110513764956863,-4.495995673419444,-1.6145180915374189,571.4775000000001,10.248509455167547,591.9745189103352,550.980481089665
2024-05-07,549.28,556.46,540.67,544.5,75130,567.8445231393051,565.3793897534495,34.45291884213165,562.8099187599269,570.1939895028263,-7.384070742899439,-5.073610687315444,-2.310460055583995,570.224,11.894998241190377,594.0139964823808,546.4340035176193
2024-05-08,544.5,553.11,536.84,537.8,52470,564.9831399831809,564.2978450572358,31.762810151051,558.9622389507074,567.7944347248391,-8.83219577413172,-5.825327704678699,-3.00686806945302,568.645,13.934182316954717,596.5133646339094,540.7766353660905
2024-05-09,539.9,544.5,529.19,535.89,91251,562.2123647466875,563.1838119177363,31.019246253953312,555.4126637275216,565.4311432637398,-10.018479536218251,-6.6639580709866095,-3.3545214652316417,567.1859999999999,15.73899461779488,598.6639892355897,535.7080107644101
2024-05-12,546.6,556.94,541.63,542.58,96004,560.3426157231935,562.3758192935113,36.61623984468495,553.4384077694414,563.7384659849444,-10.300058215502986,-7.391178099889885,-2.9088801156131012,565.7985,16.64437704167063,599.0872540833412,532.5097459166587
2024-05-13,542.58,553.01,537.89,540.67,63596,558.4690332733655,561.5246106937658,35.72500710766698,551.4740373433734,562.0296907268004,-10.555653383426943,-8.024073156597296,-2.5315802268296466,562.9804999999999,15.829490956673222,594.6394819133463,531.3215180866534
2024-05-14,539.71,549.28,538.76,545.55,59209,557.2386491520926,560.8981553724417,39.75939672211996,550.5626469828544,560.8089728951855,-10.246325912331145,-8.468523707744065,-1.7778022045870792,561.062,15.479408597435103,592.0208171948702,530.1031828051298
2024-05-15,550.72,555.02,538.85,538.85,73511,555.4873492328458,560.0335218284243,36.3828541525738,548.7607012931845,559.182382310357,-10.421681017172432,-8.859155169629739,-1.5625258475426929,558.6650000000001,14.989751762279795,588.6445035245597,528.6854964754405
2024-05-16,538.76,541.72,532.15,532.63,94013,553.3104588297176,558.9588739135842,33.53552413223649,546.2790549403869,557.2155391762565,-10.936484235869557,-9.274620982877703,-1.6618632529918536,556.2774999999999,15.150885635049542,586.579271270099,525.9757287299009
2024-05-19,543.25,559.81,535.89,557.03,165624,553.664700845935,558.883231799326,50.049881815449666,547.9330464880197,557.2017955335708,-9.26874904555109,-9.27344659541238,0.004697549861290895,555.177,14.17865374798675,583.5343074959735,526.8196925040265
2024-05-20,555.98,566.51,554.07,557.89,157780,554.0671102891794,558.8442815326858,50.51656829736134,549.4648854898628,557.2527736421953,-7.787888152332471,-8.9763349067964,1.1884467544639286,554.3635,13.4818018766833,581.3271037533666,527.3998962466335
2024-05-21,558.85,563.16,550.24,560.48,97376,554.6778616902099,558.9084273549335,51.97192638920151,551.1595184914223,557.4918274464771,-6.3323089550548275,-8.447529716448084,2.1152207613932568,553.6315,12.66840964347038,578.9683192869408,528.2946807130592
2024-05-22,571.67,571.67,555.02,569.67,188824,556.1056843863803,559.3304498116028,56.82425621044546,554.0072848773573,558.3939143022936,-4.386629424936359,-7.635349658145739,3.2487202332093803,553.646,12.687535283851776,579.0210705677035,528.2709294322964
2024-05-26,559.81,572.25,558.85,559.14,77941,556.3946668257727,559.3229811915398,50.52539026980558,554.7969333577639,558.4491799095312,-3.6522465517672345,-6.838729036870039,3.186482485102805,553.2729999999999,12.392894441235896,578.0587888824717,528.4872111175281
2024-05-27,548.04,570.14,548.04,559.9,108222,556.728508080461,559.3456093801069,50.94801518353282,555.5820205334926,558.5566480643807,-2.9746275308881422,-6.06590873567366,3.091281204785518,552.9425,12.10612540693586,577.1547508138717,528.7302491861283
2024-05-29,562.68,570.33,553.11,553.21,76815,556.393412072798,559.1049972475538,47.131384606005355,555.2170942975706,558.1606000596117,-2.943505762041127,-5.441428140947154,2.4979223789060265,552.1055,11.428064013878313,574.9616280277567,529.2493719722434
2024-05-30,553.21,560.77,549.0,549.0,74206,555.6892775896744,558.708722845689,44.854208018123884,554.2606182517906,557.4820370922331,-3.2214188404425386,-4.9974262808462315,1.776007440403693,551.3734999999999,11.114938395076855,573.6033767901537,529.1436232098462
2024-06-02,542.68,556.94,542.68,555.02,78729,555.6255368668483,558.5640670478188,48.673044762917726,554.3774462130535,557.29966397429,-2.922217761236425,-4.58238457692427,1.6601668156878455,550.895,10.714812914349542,572.324625828699,529.4653741713009
2024-06-03,555.02,556.84,546.6,547.46,43567,554.8478666890531,558.1286134381004,44.50495495580506,553.3132237187376,556.5707999761945,-3.25757625745689,-4.317422913030795,1.0598466555739048,550.2295,10.479963074966923,571.1894261499339,529.2695738500662
2024-06-04,548.33,550.24,545.55,546.12,47461,554.0166412900957,557.65768742092,43.78916937287814,552.2065739158548,555.7966666446246,-3.5900927287697186,-4.17195687617858,0.5818641474088615,549.1859999999999,9.735876896685157,568.6577537933703,529.7142462066296
2024-06-05,535.31,547.27,535.31,543.64,69718,553.028389738658,557.1079741887271,42.429072976811945,550.8886394672618,554.8961728190968,-4.007533351835036,-4.139072171309872,0.13153881947483548,548.8515,9.809153230799424,568.4698064615989,529.2331935384011
2024-06-06,543.54,548.23,536.94,537.61,79236,551.5599716683096,556.3433477499535,39.237840828455084,548.8457718569139,553.6157155732378,-4.769943716323951,-4.265246480312688,-0.5046972360112632,548.507,10.08707463722173,568.6811492744434,528.3328507255565
2024-06-09,537.61,545.93,536.08,544.21,95217,550.8599743665658,555.8675301911319,44.186059117495304,548.1325761866194,552.9189959011462,-4.786419714526801,-4.3694811271555105,-0.4169385873712903,548.8275,9.827465205660134,568.4824304113203,529.1725695886797
2024-06-10,545.45,549.28,540.67,548.04,78249,550.5914053792739,555.5605682228522,46.88901839130845,548.1183336963702,552.5575887973575,-4.439255100987339,-4.383435921921876,-0.05581917906546252,549.4350000000001,9.34953559218386,568.1340711843678,530.7359288156323
2024-06-11,550.24,552.15,541.72,545.45,85292,550.1017477241049,555.1640753513678,45.291665831982506,547.7078208200055,552.0311007382941,-4.323279918288563,-4.371404721195214,0.048124802906651,549.5785000000001,9.260384938573848,568.0992698771478,531.0577301228524
2024-06-12,544.59,550.24,543.54,543.54,74280,549.4768193694283,554.7082292591574,44.09857774196335,547.0666176169277,551.4021303132353,-4.335512696307546,-4.36422631621768,0.02871361991013366,549.722,9.13648014684666,567.9949602936933,531.4490397063066
2024-06-13,554.35,554.35,532.54,533.49,116068,547.9542651437685,553.8761418372296,38.37095732486525,544.9779072143235,550.0753058455882,-5.097398631264696,-4.510860779227084,-0.5865378520376119,549.1189999999999,9.800188451466113,568.7193769029321,529.5186230970677
2024-06-16,535.89,535.89,526.32,528.23,145846,546.0757637015048,552.8704107847893,35.753539511738964,542.4013061044276,548.4571350422113,-6.055828937783758,-4.819854410938419,-1.2359745268453395,548.588,10.637789936677708,569.8635798733554,527.3124201266445
2024-06-18,526.32,533.97,526.32,528.23,75407,544.3761671585044,551.9041201657781,35.753539511738964,540.2211051652849,546.9588287427882,-6.737723577503289,-5.203428244251393,-1.5342953332518956,548.368,11.02368579110871,570.4153715822175,526.3206284177826
2024-06-19,531.1,534.93,526.32,526.89,63579,542.7108179053134,550.923174276924,35.04720212652062,538.1701659090872,545.472248835915,-7.302082926827779,-5.62315918076667,-1.678923746061109,546.861,11.809373128335416,570.4797462566709,523.2422537433291
2024-06-20,526.32,531.1,518.95,520.1,73496,540.5574066762359,549.7144223444956,31.636588974784175,535.3901403846123,543.5928229962176,-8.202682611605269,-6.13906386693439,-2.0636187446708787,544.9715,12.922588658299851,570.8166773165997,519.1263226834003
2024-06-23,520.1,538.76,514.83,523.44,140697,538.9271774689754,548.6840528407898,34.98804636335551,533.5516572485182,542.100021292794,-8.5483640442759,-6.6209239024026925,-1.9274401418732072,543.1195,13.233463355012656,569.5864267100253,516.6525732899747
2024-06-24,513.01,534.93,503.35,516.75,131314,536.8150653290729,547.4317370431118,31.64195621237647,530.9667869025923,540.2222419377723,-9.255455035180034,-7.147830128958161,-2.107624906221873,540.4735000000001,12.932540872585552,566.3385817451712,514.608418254829
2024-06-25,516.75,526.32,516.75,519.62,51087,535.1774400596374,546.3410806884799,34.53444229904356,529.2211273791165,538.6961499423818,-9.47502256326527,-7.6132686158195835,-1.8617539474456866,538.4975000000001,12.949497805748956,564.3964956114979,512.5985043885022
2024-06-26,521.53,526.32,511.96,512.44,57043,533.0119695777672,545.0116265438337,31.000367582796045,526.6394154746371,536.7512499466498,-10.111834472012674,-8.112981787058203,-1.9988526849544712,536.1245,13.167751866228798,562.4600037324576,509.7889962675424
